region_level,region_sido,region_sigungu,sex,age_bucket,electorate,voted,turnout_pct
sigungu,충청북도,옥천군,전체,19,104,78,75.0
sigungu,충청북도,옥천군,전체,20-24,454,331,72.9
sigungu,충청북도,옥천군,전체,25-29,445,324,72.8
sigungu,충청북도,옥천군,전체,30-34,341,234,68.6
sigungu,충청북도,옥천군,전체,35-39,330,230,69.7
sigungu,충청북도,옥천군,전체,40-49,1254,942,75.1
sigungu,충청북도,옥천군,전체,50-59,1783,1476,82.8
sigungu,충청북도,옥천군,전체,60-69,2005,1731,86.3
sigungu,충청북도,옥천군,전체,70-79,1234,1082,87.7
sigungu,충청북도,옥천군,전체,80+,898,552,61.5
sigungu,충청북도,옥천군,남자,합계,4453,3508,78.8
sigungu,충청북도,옥천군,남자,18,61,48,78.7
sigungu,충청북도,옥천군,남자,19,59,41,69.5
sigungu,충청북도,옥천군,남자,20-24,264,183,69.3
sigungu,충청북도,옥천군,남자,25-29,254,164,64.6
sigungu,충청북도,옥천군,남자,30-34,173,113,65.3
sigungu,충청북도,옥천군,남자,35-39,160,109,68.1
sigungu,충청북도,옥천군,남자,40-49,626,456,72.8
sigungu,충청북도,옥천군,남자,50-59,905,737,81.4
sigungu,충청북도,옥천군,남자,60-69,1048,909,86.7
sigungu,충청북도,옥천군,남자,70-79,593,528,89.0
sigungu,충청북도,옥천군,남자,80+,310,220,71.0
sigungu,충청북도,옥천군,여자,합계,4506,3562,79.1
sigungu,충청북도,옥천군,여자,18,50,42,84.0
sigungu,충청북도,옥천군,여자,19,45,37,82.2
sigungu,충청북도,옥천군,여자,20-24,190,148,77.9
sigungu,충청북도,옥천군,여자,25-29,191,160,83.8
sigungu,충청북도,옥천군,여자,30-34,168,121,72.0
sigungu,충청북도,옥천군,여자,35-39,170,121,71.2
sigungu,충청북도,옥천군,여자,40-49,628,486,77.4
sigungu,충청북도,옥천군,여자,50-59,878,739,84.2
sigungu,충청북도,옥천군,여자,60-69,957,822,85.9
sigungu,충청북도,옥천군,여자,70-79,641,554,86.4
sigungu,충청북도,옥천군,여자,80+,588,332,56.5
sigungu,충청북도,음성군,전체,합계,11674,8710,74.6
sigungu,충청북도,음성군,전체,18,111,78,70.3
sigungu,충청북도,음성군,전체,19,93,60,64.5
sigungu,충청북도,음성군,전체,20-24,549,364,66.3
sigungu,충청북도,음성군,전체,25-29,597,395,66.2
sigungu,충청북도,음성군,전체,30-34,614,395,64.3
sigungu,충청북도,음성군,전체,35-39,571,357,62.5
sigungu,충청북도,음성군,전체,40-49,1712,1157,67.6
sigungu,충청북도,음성군,전체,50-59,2697,2098,77.8
sigungu,충청북도,음성군,전체,60-69,2640,2234,84.6
sigungu,충청북도,음성군,전체,70-79,1245,1078,86.6
sigungu,충청북도,음성군,전체,80+,845,494,58.5
sigungu,충청북도,음성군,남자,합계,6296,4689,74.5
sigungu,충청북도,음성군,남자,18,56,37,66.1
sigungu,충청북도,음성군,남자,19,47,31,66.0
sigungu,충청북도,음성군,남자,20-24,323,208,64.4
sigungu,충청북도,음성군,남자,25-29,348,222,63.8
sigungu,충청북도,음성군,남자,30-34,373,216,57.9
sigungu,충청북도,음성군,남자,35-39,356,219,61.5
sigungu,충청북도,음성군,남자,40-49,956,614,64.2
sigungu,충청북도,음성군,남자,50-59,1509,1164,77.1
sigungu,충청북도,음성군,남자,60-69,1403,1190,84.8
sigungu,충청북도,음성군,남자,70-79,633,574,90.7
sigungu,충청북도,음성군,남자,80+,292,214,73.3
sigungu,충청북도,음성군,여자,합계,5378,4021,74.8
sigungu,충청북도,음성군,여자,18,55,41,74.5
sigungu,충청북도,음성군,여자,19,46,29,63.0
sigungu,충청북도,음성군,여자,20-24,226,156,69.0
sigungu,충청북도,음성군,여자,25-29,249,173,69.5
sigungu,충청북도,음성군,여자,30-34,241,179,74.3
sigungu,충청북도,음성군,여자,35-39,215,138,64.2
sigungu,충청북도,음성군,여자,40-49,756,543,71.8
sigungu,충청북도,음성군,여자,50-59,1188,934,78.6
sigungu,충청북도,음성군,여자,60-69,1237,1044,84.4
sigungu,충청북도,음성군,여자,70-79,612,504,82.4
sigungu,충청북도,음성군,여자,80+,553,280,50.6
sigungu,충청북도,진천군,전체,합계,7899,5880,74.4
sigungu,충청북도,진천군,전체,18,76,56,73.7
sigungu,충청북도,진천군,전체,19,81,51,63.0
sigungu,충청북도,진천군,전체,20-24,393,280,71.2
sigungu,충청북도,진천군,전체,25-29,550,374,68.0
sigungu,충청북도,진천군,전체,30-34,462,298,64.5
sigungu,충청북도,진천군,전체,35-39,442,281,63.6
sigungu,충청북도,진천군,전체,40-49,1265,856,67.7
sigungu,충청북도,진천군,전체,50-59,1755,1354,77.2
sigungu,충청북도,진천군,전체,60-69,1562,1321,84.6
sigungu,충청북도,진천군,전체,70-79,762,662,86.9
sigungu,충청북도,진천군,전체,80+,551,347,63.0
sigungu,충청북도,진천군,남자,합계,4261,3136,73.6
sigungu,충청북도,진천군,남자,18,43,28,65.1
sigungu,충청북도,진천군,남자,19,43,27,62.8
sigungu,충청북도,진천군,남자,20-24,241,169,70.1
sigungu,충청북도,진천군,남자,25-29,318,206,64.8
sigungu,충청북도,진천군,남자,30-34,306,184,60.1
sigungu,충청북도,진천군,남자,35-39,231,138,59.7
sigungu,충청북도,진천군,남자,40-49,698,454,65.0
sigungu,충청북도,진천군,남자,50-59,966,744,77.0
sigungu,충청북도,진천군,남자,60-69,874,736,84.2
sigungu,충청북도,진천군,남자,70-79,364,324,89.0
sigungu,충청북도,진천군,남자,80+,177,126,71.2
sigungu,충청북도,진천군,여자,합계,3638,2744,75.4
sigungu,충청북도,진천군,여자,18,33,28,84.8
sigungu,충청북도,진천군,여자,19,38,24,63.2
sigungu,충청북도,진천군,여자,20-24,152,111,73.0
sigungu,충청북도,진천군,여자,25-29,232,168,72.4
sigungu,충청북도,진천군,여자,30-34,156,114,73.1
sigungu,충청북도,진천군,여자,35-39,211,143,67.8
sigungu,충청북도,진천군,여자,40-49,567,402,70.9
sigungu,충청북도,진천군,여자,50-59,789,610,77.3
sigungu,충청북도,진천군,여자,60-69,688,585,85.0
sigungu,충청북도,진천군,여자,70-79,398,338,84.9
sigungu,충청북도,진천군,여자,80+,374,221,59.1
sigungu,충청북도,괴산군,전체,합계,6611,5233,79.2
sigungu,충청북도,괴산군,전체,18,46,40,87.0
sigungu,충청북도,괴산군,전체,19,41,31,75.6
sigungu,충청북도,괴산군,전체,20-24,227,140,61.7
sigungu,충청북도,괴산군,전체,25-29,242,173,71.5
sigungu,충청북도,괴산군,전체,30-34,226,160,70.8
sigungu,충청북도,괴산군,전체,35-39,225,164,72.9
sigungu,충청북도,괴산군,전체,40-49,736,526,71.5
sigungu,충청북도,괴산군,전체,50-59,1265,1024,80.9
sigungu,충청북도,괴산군,전체,60-69,1730,1526,88.2
sigungu,충청북도,괴산군,전체,70-79,1146,981,85.6
sigungu,충청북도,괴산군,전체,80+,727,468,64.4
sigungu,충청북도,괴산군,남자,합계,3369,2674,79.4
sigungu,충청북도,괴산군,남자,18,20,15,75.0
sigungu,충청북도,괴산군,남자,19,19,14,73.7
sigungu,충청북도,괴산군,남자,20-24,138,82,59.4
sigungu,충청북도,괴산군,남자,25-29,143,93,65.0
sigungu,충청북도,괴산군,남자,30-34,124,81,65.3
sigungu,충청북도,괴산군,남자,35-39,119,87,73.1
sigungu,충청북도,괴산군,남자,40-49,374,256,68.4
sigungu,충청북도,괴산군,남자,50-59,711,557,78.3
sigungu,충청북도,괴산군,남자,60-69,933,820,87.9
sigungu,충청북도,괴산군,남자,70-79,546,477,87.4
sigungu,충청북도,괴산군,남자,80+,242,192,79.3
sigungu,충청북도,괴산군,여자,합계,3242,2559,78.9
sigungu,충청북도,괴산군,여자,18,26,25,96.2
sigungu,충청북도,괴산군,여자,19,22,17,77.3
sigungu,충청북도,괴산군,여자,20-24,89,58,65.2
sigungu,충청북도,괴산군,여자,25-29,99,80,80.8
sigungu,충청북도,괴산군,여자,30-34,102,79,77.5
sigungu,충청북도,괴산군,여자,35-39,106,77,72.6
sigungu,충청북도,괴산군,여자,40-49,362,270,74.6
sigungu,충청북도,괴산군,여자,50-59,554,467,84.3
sigungu,충청북도,괴산군,여자,60-69,797,706,88.6
sigungu,충청북도,괴산군,여자,70-79,600,504,84.0
sigungu,충청북도,괴산군,여자,80+,485,276,56.9
sigungu,충청북도,증평군,전체,합계,6808,5169,75.9
sigungu,충청북도,증평군,전체,18,73,59,80.8
sigungu,충청북도,증평군,전체,19,87,55,63.2
sigungu,충청북도,증평군,전체,20-24,354,242,68.4
sigungu,충청북도,증평군,전체,25-29,426,269,63.1
sigungu,충청북도,증평군,전체,30-34,409,261,63.8
sigungu,충청북도,증평군,전체,35-39,364,263,72.3
sigungu,충청북도,증평군,전체,40-49,1138,813,71.4
sigungu,충청북도,증평군,전체,50-59,1352,1060,78.4
sigungu,충청북도,증평군,전체,60-69,1327,1146,86.4
sigungu,충청북도,증평군,전체,70-79,772,683,88.5
sigungu,충청북도,증평군,전체,80+,506,318,62.8
sigungu,충청북도,증평군,남자,합계,3479,2626,75.5
sigungu,충청북도,증평군,남자,18,45,35,77.8
sigungu,충청북도,증평군,남자,19,51,33,64.7
sigungu,충청북도,증평군,남자,20-24,228,141,61.8
sigungu,충청북도,증평군,남자,25-29,260,154,59.2
sigungu,충청북도,증평군,남자,30-34,221,128,57.9
sigungu,충청북도,증평군,남자,35-39,183,126,68.9
sigungu,충청북도,증평군,남자,40-49,581,404,69.5
sigungu,충청북도,증평군,남자,50-59,694,545,78.5
sigungu,충청북도,증평군,남자,60-69,661,582,88.0
sigungu,충청북도,증평군,남자,70-79,369,341,92.4
sigungu,충청북도,증평군,남자,80+,186,137,73.7
sigungu,충청북도,증평군,여자,합계,3329,2543,76.4
sigungu,충청북도,증평군,여자,18,28,24,85.7
sigungu,충청북도,증평군,여자,19,36,22,61.1
sigungu,충청북도,증평군,여자,20-24,126,101,80.2
sigungu,충청북도,증평군,여자,25-29,166,115,69.3
sigungu,충청북도,증평군,여자,30-34,188,133,70.7
sigungu,충청북도,증평군,여자,35-39,181,137,75.7
sigungu,충청북도,증평군,여자,40-49,557,409,73.4
sigungu,충청북도,증평군,여자,50-59,658,515,78.3
sigungu,충청북도,증평군,여자,60-69,666,564,84.7
sigungu,충청북도,증평군,여자,70-79,403,342,84.9
sigungu,충청북도,증평군,여자,80+,320,181,56.6
sido,충청남도,,전체,합계,182025,138650,76.2
sido,충청남도,,전체,18,1935,1418,73.3
sido,충청남도,,전체,19,1876,1326,70.7
sido,충청남도,,전체,20-24,10386,7531,72.5
sido,충청남도,,전체,25-29,11230,7951,70.8
sido,충청남도,,전체,30-34,11837,8264,69.8
sido,충청남도,,전체,35-39,10761,7454,69.3
sido,충청남도,,전체,40-49,28732,20666,71.9
sido,충청남도,,전체,50-59,35854,28267,78.8
sido,충청남도,,전체,60-69,34731,29711,85.5
sido,충청남도,,전체,70-79,20484,17548,85.7
sido,충청남도,,전체,80+,14199,8514,60.0
sido,충청남도,,남자,합계,93201,70855,76.0
sido,충청남도,,남자,18,989,684,69.2
sido,충청남도,,남자,19,997,694,69.6
sido,충청남도,,남자,20-24,5560,3916,70.4
sido,충청남도,,남자,25-29,6294,4152,66.0
sido,충청남도,,남자,30-34,6657,4395,66.0
sido,충청남도,,남자,35-39,5952,3949,66.3
sido,충청남도,,남자,40-49,15309,10699,69.9
sido,충청남도,,남자,50-59,18918,14754,78.0
sido,충청남도,,남자,60-69,17840,15237,85.4
sido,충청남도,,남자,70-79,9757,8706,89.2
sido,충청남도,,남자,80+,4928,3669,74.5
sido,충청남도,,여자,합계,88824,67795,76.3
sido,충청남도,,여자,18,946,734,77.6
sido,충청남도,,여자,19,879,632,71.9
sido,충청남도,,여자,20-24,4826,3615,74.9
sido,충청남도,,여자,25-29,4936,3799,77.0
sido,충청남도,,여자,30-34,5180,3869,74.7
sido,충청남도,,여자,35-39,4809,3505,72.9
sido,충청남도,,여자,40-49,13423,9967,74.3
sido,충청남도,,여자,50-59,16936,13513,79.8
sido,충청남도,,여자,60-69,16891,14474,85.7
sido,충청남도,,여자,70-79,10727,8842,82.4
sido,충청남도,,여자,80+,9271,4845,52.3
sigungu,충청남도,천안시서북구,전체,합계,32143,24606,76.6
sigungu,충청남도,천안시서북구,전체,18,392,301,76.8
sigungu,충청남도,천안시서북구,전체,19,388,284,73.2
sigungu,충청남도,천안시서북구,전체,20-24,2379,1768,74.3
sigungu,충청남도,천안시서북구,전체,25-29,2882,2092,72.6
sigungu,충청남도,천안시서북구,전체,30-34,2977,2144,72.0
sigungu,충청남도,천안시서북구,전체,35-39,2527,1763,69.8
sigungu,충청남도,천안시서북구,전체,40-49,6141,4533,73.8
sigungu,충청남도,천안시서북구,전체,50-59,7086,5740,81.0
sigungu,충청남도,천안시서북구,전체,60-69,4427,3740,84.5
sigungu,충청남도,천안시서북구,전체,70-79,1805,1545,85.6
sigungu,충청남도,천안시서북구,전체,80+,1139,696,61.1
sigungu,충청남도,천안시서북구,남자,합계,16325,12376,75.8
sigungu,충청남도,천안시서북구,남자,18,211,155,73.5
sigungu,충청남도,천안시서북구,남자,19,204,145,71.1
sigungu,충청남도,천안시서북구,남자,20-24,1268,921,72.6
sigungu,충청남도,천안시서북구,남자,25-29,1536,1029,67.0
sigungu,충청남도,천안시서북구,남자,30-34,1611,1112,69.0
sigungu,충청남도,천안시서북구,남자,35-39,1383,931,67.3
sigungu,충청남도,천안시서북구,남자,40-49,3095,2242,72.4
sigungu,충청남도,천안시서북구,남자,50-59,3527,2849,80.8
sigungu,충청남도,천안시서북구,남자,60-69,2288,1965,85.9
sigungu,충청남도,천안시서북구,남자,70-79,813,735,90.4
sigungu,충청남도,천안시서북구,남자,80+,389,292,75.1
sigungu,충청남도,천안시서북구,여자,합계,15818,12230,77.3
sigungu,충청남도,천안시서북구,여자,18,181,146,80.7
sigungu,충청남도,천안시서북구,여자,19,184,139,75.5
sigungu,충청남도,천안시서북구,여자,20-24,1111,847,76.2
sigungu,충청남도,천안시서북구,여자,25-29,1346,1063,79.0
sigungu,충청남도,천안시서북구,여자,30-34,1366,1032,75.5
sigungu,충청남도,천안시서북구,여자,35-39,1144,832,72.7
sigungu,충청남도,천안시서북구,여자,40-49,3046,2291,75.2
sigungu,충청남도,천안시서북구,여자,50-59,3559,2891,81.2
sigungu,충청남도,천안시서북구,여자,60-69,2139,1775,83.0
sigungu,충청남도,천안시서북구,여자,70-79,992,810,81.7
sigungu,충청남도,천안시서북구,여자,80+,750,404,53.9
sigungu,충청남도,천안시동남구,전체,합계,22707,17288,76.1
sigungu,충청남도,천안시동남구,전체,18,220,162,73.6
sigungu,충청남도,천안시동남구,전체,19,211,155,73.5
sigungu,충청남도,천안시동남구,전체,20-24,1327,973,73.3
sigungu,충청남도,천안시동남구,전체,25-29,1692,1223,72.3
sigungu,충청남도,천안시동남구,전체,30-34,1637,1145,69.9
sigungu,충청남도,천안시동남구,전체,35-39,1406,966,68.7
sigungu,충청남도,천안시동남구,전체,40-49,3479,2458,70.7
sigungu,충청남도,천안시동남구,전체,50-59,4852,3773,77.8
sigungu,충청남도,천안시동남구,전체,60-69,4524,3863,85.4
sigungu,충청남도,천안시동남구,전체,70-79,2158,1854,85.9
sigungu,충청남도,천안시동남구,전체,80+,1201,716,59.6
sigungu,충청남도,천안시동남구,남자,합계,11253,8493,75.5
sigungu,충청남도,천안시동남구,남자,18,115,81,70.4
sigungu,충청남도,천안시동남구,남자,19,121,90,74.4
sigungu,충청남도,천안시동남구,남자,20-24,671,481,71.7
sigungu,충청남도,천안시동남구,남자,25-29,840,560,66.7
sigungu,충청남도,천안시동남구,남자,30-34,859,560,65.2
sigungu,충청남도,천안시동남구,남자,35-39,773,499,64.6
sigungu,충청남도,천안시동남구,남자,40-49,1774,1219,68.7
sigungu,충청남도,천안시동남구,남자,50-59,2368,1827,77.2
sigungu,충청남도,천안시동남구,남자,60-69,2284,1946,85.2
sigungu,충청남도,천안시동남구,남자,70-79,1024,914,89.3
sigungu,충청남도,천안시동남구,남자,80+,424,316,74.5
sigungu,충청남도,천안시동남구,여자,합계,11454,8795,76.8
sigungu,충청남도,천안시동남구,여자,18,105,81,77.1
sigungu,충청남도,천안시동남구,여자,19,90,65,72.2
sigungu,충청남도,천안시동남구,여자,20-24,656,492,75.0
sigungu,충청남도,천안시동남구,여자,25-29,852,663,77.8
sigungu,충청남도,천안시동남구,여자,30-34,778,585,75.2
sigungu,충청남도,천안시동남구,여자,35-39,633,467,73.8
sigungu,충청남도,천안시동남구,여자,40-49,1705,1239,72.7
sigungu,충청남도,천안시동남구,여자,50-59,2484,1946,78.3
sigungu,충청남도,천안시동남구,여자,60-69,2240,1917,85.6
sigungu,충청남도,천안시동남구,여자,70-79,1134,940,82.9
sigungu,충청남도,천안시동남구,여자,80+,777,400,51.5
sigungu,충청남도,공주시,전체,합계,14501,11106,76.6
sigungu,충청남도,공주시,전체,18,155,110,71.0
